timestamp           ,delta1                 ,delta2_5              ,delta5                ,ema               ,price
2025-03-11 23:37:01 ,-1.7860111599998731    ,-29.81752685999936    ,-51.35012206999994    ,81722.2992269564  ,82681.515
2025-03-11 23:38:01 ,-9.159897549999613     ,-28.886295949999635   ,-59.16455162000017    ,81724.15412891719 ,82658.855
2025-03-11 23:39:01 ,0.9635912400002269     ,-17.59676415999985    ,-48.747833100000264   ,81727.89138381915 ,82758.125
2025-03-11 23:40:02 ,-31.762112719999976    ,-37.069179229999804   ,-48.97528278000016    ,81730.2286387211  ,82838.605
2025-03-11 23:41:01 ,1.5214257500002475     ,-15.89020499999981    ,-46.92668486000042    ,81725.69138381915 ,82742.585
2025-03-11 23:42:02 ,-37.1962318599999      ,-53.92862208999938    ,-51.16522616000003    ,81725.3423642113  ,82722.1
2025-03-11 23:43:02 ,-18.146995449999707    ,-16.76617403999927    ,-50.14718264999999    ,81728.89530538778 ,82798.935
2025-03-11 23:44:02 ,-11.537015529999849    ,-43.723078309999494   ,-54.20299224000007    ,81729.95805048582 ,82831.81
2025-03-11 23:45:01 ,3.8378262200003803     ,-9.36831692999931     ,-44.171431719999816   ,81727.09530538777 ,82760.36
2025-03-11 23:46:01 ,2.941922400000152      ,-14.48629792999941    ,-45.87833383000003    ,81728.2992269564  ,82732.0
2025-03-11 23:47:02 ,5.238047150000227      ,-18.90598094999956    ,-38.1524649600002     ,81721.44824656425 ,82677.395
2025-03-11 23:48:01 ,-46.036056839999674    ,-60.33061878999956    ,-90.2504705200003     ,81724.99334460346 ,82696.15
2025-03-11 23:49:02 ,13.337818910000124     ,-11.264916459999426   ,-34.003491290000056   ,81723.70707009366 ,82686.83
2025-03-11 23:50:02 ,6.783084590000186      ,-17.637293399999578   ,-39.52552265000037    ,81722.26785440739 ,82656.425
2025-03-11 23:51:01 ,-3.717325649999907     ,-16.675526669999783   ,-46.63609896000008    ,81723.5266779368  ,82665.05
2025-03-11 23:52:02 ,-12.603378259999744    ,-23.392337509999493   ,-58.72772288999994    ,81727.50707009366 ,82773.545
2025-03-11 23:53:01 ,-7.040223039999972     ,-17.806428829999675   ,-49.50032755000018    ,81728.46001127013 ,82791.995
2025-03-11 23:54:01 ,-24.11530595999986     ,-44.49374523999961    ,-59.875561400000436   ,81729.81687401523 ,82812.245
2025-03-11 23:55:01 ,-18.42539564999973     ,-50.0145109499997     ,-66.72754544000048    ,81729.440403427   ,82819.565
2025-03-11 23:56:01 ,-8.827451399999774     ,-25.056545749999316   ,-63.27415463000045    ,81729.26393283876 ,82803.09
2025-03-11 23:57:02 ,-19.133494669999692    ,-25.9233523799993     ,-64.79521815000027    ,81728.5698151917  ,82781.955
2025-03-11 23:58:01 ,-2.6551078699997106    ,-25.945890229999293   ,-52.625231839999856   ,81728.22079558385 ,82782.245
2025-03-11 23:59:02 ,-23.85511516999972     ,-46.85828231999966    ,-62.39288777000036    ,81730.58550146621 ,82860.395
2025-03-12 00:00:01 ,-34.433702529999664    ,-56.26438708999967    ,-80.54906469000014    ,81719.16872795712 ,82913.615
2025-03-12 00:01:02 ,-35.387247819999686    ,-91.04709305999944    ,-80.43291664000014    ,81768.88760137056 ,82956.72
2025-03-12 00:02:01 ,-12.671094299999794    ,-48.459947969999405   ,-61.67542412          ,81763.51505235095 ,82840.685
2025-03-12 00:03:01 ,-22.221504519999826    ,-37.95670209999929    ,-74.18782075999968    ,81761.80524842939 ,82767.88
2025-03-12 00:04:01 ,-12.630684579999865    ,-27.512645839999607   ,-65.25126031999986    ,81761.09544450782 ,82797.21
2025-03-12 00:05:01 ,-3.6230791799998485    ,-13.958518049999554   ,-49.661328879999814   ,81760.74642489997 ,82777.635
2025-03-12 00:06:02 ,-10.67078455999976     ,-19.974511249999807   ,-67.23354039999998    ,81762.66015039018 ,82824.505
